"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
70,2.0,1.0,27.0,4499.0,37.0,2.0,1.0,5.0,True,3.0,True,1.0,NT-32-30,False
71,1366.0,12.0,3.0,1.0,1.0,0.0,27.0,2134.0,True,2.0,True,3.0,NT-34-30,False
72,2.0,1.0,25.0,4951.0,38.0,2.0,1.0,8.0,True,3.0,True,1.0,NT-34-30,False
73,1374.0,11.0,2.0,3.0,2.0,0.0,30.0,2090.0,True,2.0,True,3.0,NT-36-30,False
74,1.0,2.0,25.0,4690.0,38.0,2.0,1.0,6.0,True,3.0,True,1.0,NT-36-30,False
75,1113.0,8.0,2.0,3.0,2.0,0.0,19.0,1983.0,True,2.0,True,3.0,NT-38-30,False
76,1.0,1.0,26.0,4054.0,39.0,2.0,1.0,6.0,True,3.0,True,1.0,NT-38-30,False
77,1103.0,7.0,2.0,1.0,1.0,0.0,20.0,1927.0,True,2.0,True,3.0,NT-40-30,False
78,2.0,2.0,26.0,4604.0,43.0,2.0,1.0,8.0,True,3.0,True,1.0,NT-40-30,False
79,1179.0,7.0,2.0,2.0,1.0,0.0,8.0,1821.0,True,2.0,True,3.0,NT-42-30,False
80,2.0,2.0,20.0,4725.0,44.0,2.0,2.0,11.0,True,3.0,True,1.0,NT-42-30,False
81,751.0,11.0,27.0,113.0,11.0,2.0,1.0,19.0,True,2.0,False,NaN,30-50,True
82,3.0,14.0,140.0,3021.0,37.0,2.0,2.0,3.0,True,3.0,False,NaN,30-50,True
83,764.0,14.0,18.0,229.0,21.0,0.0,1.0,19.0,True,2.0,False,NaN,30-52,True
84,4.0,25.0,327.0,3040.0,53.0,1.0,1.0,3.0,True,3.0,False,NaN,30-52,True
85,935.0,18.0,21.0,32.0,6.0,0.0,0.0,16.0,True,2.0,False,NaN,30-54,True
86,4.0,6.0,117.0,3972.0,46.0,1.0,1.0,2.0,True,3.0,False,NaN,30-54,True
87,696.0,14.0,16.0,369.0,14.0,1.0,0.0,14.0,True,2.0,False,NaN,30-56,True
88,2.0,3.0,78.0,4406.0,35.0,1.0,2.0,2.0,True,3.0,False,NaN,30-56,True
89,746.0,14.0,16.0,868.0,21.0,1.0,1.0,19.0,True,2.0,False,NaN,30-58,True
90,5.0,4.0,84.0,3838.0,41.0,1.0,2.0,4.0,True,3.0,False,NaN,30-58,True
91,715.0,13.0,14.0,690.0,23.0,1.0,1.0,28.0,True,2.0,False,NaN,30-60,True
92,3.0,4.0,98.0,4338.0,39.0,1.0,1.0,2.0,True,3.0,False,NaN,30-60,True
93,973.0,6.0,2.0,3.0,2.0,1.0,13.0,1702.0,True,2.0,True,3.0,NT-30-30,False
94,6.0,6.0,52.0,4813.0,62.0,3.0,3.0,7.0,True,3.0,True,1.0,NT-30-30,False
95,887.0,6.0,2.0,4.0,1.0,0.0,6.0,1810.0,True,2.0,True,3.0,NT-32-30,False
96,1.0,3.0,38.0,4107.0,60.0,2.0,1.0,5.0,True,3.0,True,1.0,NT-32-30,False
97,1235.0,6.0,2.0,1.0,1.0,0.0,20.0,1925.0,True,2.0,True,3.0,NT-34-30,False
98,1.0,3.0,46.0,4410.0,50.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-34-30,False
99,984.0,7.0,2.0,3.0,1.0,0.0,24.0,1944.0,True,2.0,True,3.0,NT-36-30,False
100,1.0,2.0,44.0,4070.0,47.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-36-30,False
