"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
111,0.0,73.0,282.0,3700.0,21.0,3.0,3.0,4.0,True,3,False,NaN,43-38,True
112,299.0,92.0,8.0,3.0,2.0,1.0,1.0,23.0,True,2,True,4.0,45-40,True
113,0.0,53.0,338.0,3859.0,16.0,0.0,0.0,1.0,True,3,False,NaN,45-40,True
114,197.0,434.0,6.0,3.0,1.0,0.0,0.0,19.0,True,2,True,4.0,47-42,True
115,0.0,95.0,379.0,4100.0,23.0,0.0,0.0,1.0,True,3,False,NaN,47-42,True
116,162.0,383.0,7.0,3.0,3.0,0.0,0.0,21.0,True,2,True,4.0,49-44,True
117,0.0,97.0,379.0,4227.0,20.0,2.0,0.0,2.0,True,3,False,NaN,49-44,True
118,277.0,80.0,4.0,2.0,2.0,1.0,1.0,24.0,True,2,True,4.0,NT-46-25,False
119,0.0,0.0,8.0,6069.0,14.0,0.0,0.0,0.0,True,3,True,1.0,NT-46-25,False
120,201.0,71.0,5.0,3.0,2.0,0.0,0.0,25.0,True,2,True,4.0,NT-475-27,False
121,0.0,0.0,11.0,6621.0,12.0,0.0,0.0,0.0,True,3,True,1.0,NT-475-27,False
122,243.0,59.0,4.0,3.0,2.0,1.0,0.0,23.0,True,2,True,4.0,NT-49-29,False
123,0.0,0.0,10.0,9317.0,15.0,0.0,0.0,0.0,True,3,True,1.0,NT-49-29,False
124,138.0,65.0,4.0,3.0,2.0,1.0,1.0,22.0,True,2,True,4.0,NT-505-31,False
125,0.0,0.0,16.0,7568.0,14.0,0.0,0.0,0.0,True,3,True,1.0,NT-505-31,False
126,171.0,63.0,6.0,3.0,4.0,2.0,1.0,24.0,True,2,True,4.0,NT-52-33,False
127,0.0,0.0,19.0,8593.0,15.0,0.0,0.0,0.0,True,3,True,1.0,NT-52-33,False
128,232.0,53.0,4.0,3.0,2.0,1.0,1.0,26.0,True,2,True,4.0,NT-535-35,False
129,0.0,0.0,11.0,9576.0,17.0,0.0,0.0,0.0,True,3,True,1.0,NT-535-35,False
